Summary:
Number of strings read: 16384
Number of strings stored in hash table: 16384
Number of strings in their home addresses: 1440
Number of collisions: 14944
Average number of string comparisons: 5595.498474

Index    Key               Home Index    In Home    Comparisons
14662    gzyqzsvqq         5209          NO         9454       
14663    bswp              1133          NO         13531      
14664    sxyfpz            2418          NO         12247      
14665    cwd               637           NO         14029      
14666    xdj               638           NO         14029      
14667    jdo               639           NO         14029      
14668    kvc               640           NO         14029      
14669    rlkz              1139          NO         13531      
14670    lxb               642           NO         14029      
14671    pfm               643           NO         14029      
14672    iyc               644           NO         14029      
14673    bi                308           NO         14366      
14674    oc                309           NO         14366      
14675    usd               647           NO         14029      
14676    wqmvynvk          4091          NO         10586      
14677    gxtiaq            2274          NO         12404      
14678    ub                313           NO         14366      
14679    qlomashac         4668          NO         10012      
14680    ya                315           NO         14366      
14681    xb                316           NO         14366      
14682    qf                317           NO         14366      
14683    gxh               655           NO         14029      
14684    ifnzkkbcc         4673          NO         10012      
14685    nnm               657           NO         14029      
14686    rjncqo            2283          NO         12404      
14687    xmyr              1157          NO         13531      
14688    gdw               660           NO         14029      
14689    eyyezjfo          3958          NO         10732      
14690    qhvkduuzo         5099          NO         9592       
14691    ktgbnoxl          3960          NO         10732      
14692    slfyj             1651          NO         13042      
14693    efivp             1652          NO         13042      
14694    om                329           NO         14366      
14695    slxofjyqqd        6049          NO         8647       
14696    lyj               668           NO         14029      
14697    hkidqmqa          3819          NO         10879      
14698    nfmnjhuor         4968          NO         9731       
14699    hxm               671           NO         14029      
14700    eefc              1005          NO         13696      
14701    rrdqqzss          4116          NO         10586      
14702    yzkprzoq          4117          NO         10586      
14703    qurpzmv           3227          NO         11477      
14704    lgxappilkk        5926          NO         8779       
14705    yvrgusdo          3974          NO         10732      
14706    yhlxhpsnds        6060          NO         8647       
14707    zn                342           NO         14366      
14708    fjcpjmrvpx        6193          NO         8516       
14709    ztm               681           NO         14029      
14710    ujsyiqg           3082          NO         11629      
14711    hgtaphqat         4841          NO         9871       
14712    mcjtmktmjf        5934          NO         8779       
14713    laulzljmr         4983          NO         9731       
14714    qqilqbcq          3836          NO         10879      
14715    fmbvdy            2312          NO         12404      
14716    mhunuww           3240          NO         11477      
14717    aqfmcartmm        5939          NO         8779       
14718    joyelkhxzr        6203          NO         8516       
14719    fzbvrbzl          3988          NO         10732      
14720    bgeqube           2939          NO         11782      
14721    nfvgmcxb          3843          NO         10879      
14722    uadh              1027          NO         13696      
14723    vx                358           NO         14366      
14724    ktw               696           NO         14029      
14725    pxkcdfm           2944          NO         11782      
14726    jkpray            2323          NO         12404      
14727    jbejc             1524          NO         13204      
14728    ezbumxh           3100          NO         11629      
14729    zy                364           NO         14366      
14730    spmcequtp         5000          NO         9731       
14731    sjmwtvbp          4000          NO         10732      
14732    hpfkoger          3854          NO         10879      
14733    vgearoz           3105          NO         11629      
14734    iybuloq           3106          NO         11629      
14735    fvsebki           2954          NO         11782      
14736    lmonqsnoyp        6221          NO         8516       
14737    msdfhbgsw         4867          NO         9871       
14738    htdxjor           3110          NO         11629      
14739    kwz               711           NO         14029      
14740    yqdits            2337          NO         12404      
14741    hkudpudh          3863          NO         10879      
14742    irmmy             1701          NO         13042      
14743    uszzulfl          4012          NO         10732      
14744    ztbkywzevo        6229          NO         8516       
14745    tgewstzem         5015          NO         9731       
14746    zrgdxr            2343          NO         12404      
14747    xjsitrvin         5017          NO         9731       
14748    wwy               720           NO         14029      
14749    hcqmraftp         4879          NO         9871       
14750    yrcvnhaxy         5020          NO         9731       
14751    jjsqw             1710          NO         13042      
14752    jwvnuqte          4021          NO         10732      
14753    abvbel            2192          NO         12562      
14754    whjykbhpp         4884          NO         9871       
14755    zlkqungd          3877          NO         10879      
14756    zcof              1061          NO         13696      
14757    njsusgnt          4026          NO         10732      
14758    dcivnx            2355          NO         12404      
14759    prsogjhhuz        6113          NO         8647       
14760    vdtctbha          3734          NO         11027      
14761    jvcixmsr          4030          NO         10732      
14762    imli              1067          NO         13696      
14763    jhpqqbrh          3885          NO         10879      
14764    cleluqpu          4033          NO         10732      
14765    lcwolurhxj        6119          NO         8647       
14766    jjcqdxnsum        6120          NO         8647       
14767    fhtzt             1726          NO         13042      
14768    oegxywmaga        5857          NO         8912       
14769    ywwqtwibf         4899          NO         9871       
14770    hlbveg            2209          NO         12562      
14771    tgvd              1076          NO         13696      
14772    vqnoot            2369          NO         12404      
14773    pwunzzwdg         5043          NO         9731       
14774    grraf             1571          NO         13204      
14775    tqhabssmxs        6129          NO         8647       
14776    rewf              1081          NO         13696      
14777    zwje              1082          NO         13696      
14778    craoglcjmp        5867          NO         8912       
14779    iyoe              1084          NO         13696      
14780    lxrvndnxp         5050          NO         9731       
14781    iednhgjz          3903          NO         10879      
14782    uaxlppu           3154          NO         11629      
14783    njxrxk            2380          NO         12404      
14784    bgyfrhcv          3906          NO         10879      
14785    bvpoirnbgk        5874          NO         8912       
14786    pzihvaom          3908          NO         10879      
14787    jiuge             1584          NO         13204      
14788    ffum              1093          NO         13696      
14789    xyazehgpc         4778          NO         10012      
14790    zmat              1095          NO         13696      
14791    rabtrc            2230          NO         12562      
14792    vklcngq           3011          NO         11782      
14793    xfimg             1590          NO         13204      
14794    iltohd            2233          NO         12562      
14795    wmxban            2234          NO         12562      
14796    kqcppdo           3015          NO         11782      
14797    epmqb             1594          NO         13204      
14798    kgttznvjo         5068          NO         9731       
14799    knoo              1104          NO         13696      
14800    lyicirxsd         4930          NO         9871       
14801    dhc               605           NO         14197      
14802    dnpryshu          4071          NO         10732      
14803    zicqhyirfd        5892          NO         8912       
14804    tfso              1109          NO         13696      
14805    jvghk             1602          NO         13204      
14806    aejtlh            2245          NO         12562      
14807    admz              1112          NO         13696      
14808    dgqil             1605          NO         13204      
14809    rmrn              1114          NO         13696      
14810    tbmavdt           3029          NO         11782      
14811    jge               615           NO         14197      
14812    adxgl             1609          NO         13204      
14813    vizj              1118          NO         13696      
14814    lmduuz            2411          NO         12404      
14815    uyct              1120          NO         13696      
14816    eajjvvd           3035          NO         11782      
14817    czkmfpon          3939          NO         10879      
14818    kdsbgaj           2883          NO         11936      
14819    cmf               623           NO         14197      
14820    ula               624           NO         14197      
14821    idrbmxred         4810          NO         10012      
14822    cxpq              1127          NO         13696      
14823    qnehdqao          3797          NO         11027      
14824    jmky              1129          NO         13696      
14825    hpcxcgv           3044          NO         11782      
14826    atbrbt            2265          NO         12562      
14827    fng               631           NO         14197      
14828    eocemrupn         4958          NO         9871       
14829    ppc               633           NO         14197      
14830    ytiekxwcp         4960          NO         9871       
14831    pgmrrmybgu        6053          NO         8779       
14832    ffn               636           NO         14197      
14833    bve               637           NO         14197      
14834    dkl               638           NO         14197      
14835    egrwdizj          3957          NO         10879      
14836    kdo               640           NO         14197      
14837    rao               641           NO         14197      
14838    pjj               642           NO         14197      
14839    psnv              1144          NO         13696      
14840    upe               644           NO         14197      
14841    mdwgp             1638          NO         13204      
14842    hgwx              1147          NO         13696      
14843    fsi               647           NO         14197      
14844    ci                309           NO         14536      
14845    unh               649           NO         14197      
14846    ijjobsfxiw        6068          NO         8779       
14847    hxejui            2286          NO         12562      
14848    zkwuzxqct         5118          NO         9731       
14849    fmfmaa            2129          NO         12721      
14850    ymywocj           3069          NO         11782      
14851    aewyhzpaux        6205          NO         8647       
14852    vjtjlfnwpm        6074          NO         8779       
14853    yar               657           NO         14197      
14854    gkdeniml          3828          NO         11027      
14855    ipux              1160          NO         13696      
14856    ynwfyyq           3228          NO         11629      
14857    gfejucakz         4846          NO         10012      
14858    oyg               662           NO         14197      
14859    vopssqrar         4989          NO         9871       
14860    dtsntswdlm        6082          NO         8779       
14861    rqqshrhcxr        6083          NO         8779       
14862    ahnypfchs         4851          NO         10012      
14863    pywoe             1660          NO         13204      
14864    pslemyjsug        6086          NO         8779       
14865    xawflltggc        5820          NO         9046       
14866    aoycop            2305          NO         12562      
14867    wwpqohzrvx        6352          NO         8516       
14868    bppcxffhcp        5823          NO         9046       
14869    comsfoig          3843          NO         11027      
14870    tvuovhh           3089          NO         11782      
14871    osajgfauv         4860          NO         10012      
14872    typwlgqgf         4861          NO         10012      
14873    nsvct             1670          NO         13204      
14874    qq                339           NO         14536      
14875    zkymidcp          3849          NO         11027      
14876    olfavjmpib        5831          NO         9046       
14877    cxjvplmnwv        6231          NO         8647       
14878    okw               682           NO         14197      
14879    rjpvovz           3251          NO         11629      
14880    idffajs           2945          NO         11936      
14881    dtda              1020          NO         13862      
14882    xvn               686           NO         14197      
14883    rbhuavu           3102          NO         11782      
14884    cqznbu            2323          NO         12562      
14885    mtt               689           NO         14197      
14886    uu                351           NO         14536      
14887    kyr               691           NO         14197      
14888    wkrmtj            2327          NO         12562      
14889    rx                354           NO         14536      
14890    ravjvkq           3109          NO         11782      
14891    vwcxo             1688          NO         13204      
14892    iwksq             1689          NO         13204      
14893    rzekiqhzey        6115          NO         8779       
14894    ydhgydevlo        5983          NO         8912       
14895    isnoqn            2334          NO         12562      
14896    kjhbnjhb          3721          NO         11176      
14897    fbgpnkhp          3871          NO         11027      
14898    uszwdl            2337          NO         12562      
14899    wjvpzkmqwq        6253          NO         8647       
14900    qjfbifs           2965          NO         11936      
14901    dyjhzjr           3120          NO         11782      
14902    luutrww           3274          NO         11629      
14903    ijbmb             1537          NO         13367      
14904    hdmteuly          4026          NO         10879      
14905    wyrdda            2185          NO         12721      
14906    cnlowzwt          4175          NO         10732      
14907    vvw               711           NO         14197      
14908    zytbqetqbc        5863          NO         9046       
14909    vfecpuptkh        5998          NO         8912       
14910    emamrcmzkz        6132          NO         8779       
14911    hrynizjzw         5181          NO         9731       
14912    czjhloshm         4901          NO         10012      
14913    qppnkggoxv        6135          NO         8779       
14914    pjjuqq            2353          NO         12562      
14915    ydcisvhi          3889          NO         11027      
14916    xugijlkn          3890          NO         11027      
14917    lpamnb            2197          NO         12721      
14918    elcuebfako        5738          NO         9181       
14919    dohj              1058          NO         13862      
14920    gtluv             1717          NO         13204      
14921    fvlrx             1718          NO         13204      
14922    yyyze             1719          NO         13204      
14923    ocdxrlrc          3897          NO         11027      
14924    cuwtocjgt         4913          NO         10012      
14925    yjxuivenat        6014          NO         8912       
14926    qgaofk            2206          NO         12721      
14927    qoek              1066          NO         13862      
14928    vjptw             1725          NO         13204      
14929    xlnrgcm           2994          NO         11936      
14930    uvrxrh            2369          NO         12562      
14931    lktcjrcgm         4778          NO         10154      
14932    poeei             1566          NO         13367      
14933    tmycxzmvkj        6155          NO         8779       
14934    lhcs              1073          NO         13862      
14935    elqlxczclc        5890          NO         9046       
14936    przpfgvlrt        6158          NO         8779       
14937    upel              1076          NO         13862      
14938    plghudowur        6160          NO         8779       
14939    thnhnispak        5894          NO         9046       
14940    fpsrz             1737          NO         13204      
14941    nypcmcgyjg        5896          NO         9046       
14942    nekp              1081          NO         13862      
14943    okvwhiniq         4932          NO         10012      
14944    ohydifaswe        5899          NO         9046       
14945    dlhr              1084          NO         13862      
14946    pibqvirqi         4935          NO         10012      
14947    weko              1086          NO         13862      
14948    fbsuuobdy         4937          NO         10012      
14949    aiwj              1088          NO         13862      
14950    qjgmwxp           3169          NO         11782      
14951    igwmpy            2390          NO         12562      
14952    tymvgttiv         5082          NO         9871       
14953    zbjjpgkqe         4800          NO         10154      
14954    tiuh              1093          NO         13862      
14955    ycbywu            2394          NO         12562      
14956    khclugehq         4803          NO         10154      
14957    gybkawl           3022          NO         11936      
14958    cwds              1097          NO         13862      
14959    nbwpgdr           3024          NO         11936      
14960    arzf              1099          NO         13862      
14961    hjselj            2241          NO         12721      
14962    dikni             1596          NO         13367      
14963    bkalktmznw        6185          NO         8779       
14964    gaxftyt           3183          NO         11782      
14965    skgcq             1599          NO         13367      
14966    mesqwu            2405          NO         12562      
14967    dkpkrkj           3032          NO         11936      
14968    uatp              1107          NO         13862      
14969    pmwsqt            2408          NO         12562      
14970    qrti              1109          NO         13862      
14971    iqomkbnw          3945          NO         11027      
14972    yzyvvvc           3191          NO         11782      
14973    dhehdqw           3038          NO         11936      
14974    wxnj              1113          NO         13862      
14975    oteu              1114          NO         13862      
14976    sbotxoxnmc        6065          NO         8912       
14977    nxefn             1611          NO         13367      
14978    wzmwwnqo          4100          NO         10879      
14979    bld               614           NO         14366      
14980    lcg               615           NO         14366      
14981    vwotvnlv          4103          NO         10879      
14982    avrra             1616          NO         13367      
14983    rsxupiwxz         5253          NO         9731       
14984    wdscth            2264          NO         12721      
14985    jpkqiax           3050          NO         11936      
14986    sirecyyaf         4833          NO         10154      
14987    lakuj             1621          NO         13367      
14988    pjebgyrq          3962          NO         11027      
14989    qbzpd             1623          NO         13367      
14990    ybybwnixnx        6212          NO         8779       
14991    dyzyac            2271          NO         12721      
14992    loc               627           NO         14366      
14993    axa               628           NO         14366      
14994    wqeip             1628          NO         13367      
14995    qbwu              1134          NO         13862      
14996    pfmncqvhgo        5951          NO         9046       
14997    alqy              1136          NO         13862      
14998    pzysiixqe         4987          NO         10012      
14999    nerkjykhg         4846          NO         10154      
15000    igl               635           NO         14366      
15001    biwepsahme        5821          NO         9181       
15002    spjbdglq          3827          NO         11176      
15003    cc                297           NO         14707      
15004    yzzgc             1638          NO         13367      
15005    mco               640           NO         14366      
15006    ehtz              1145          NO         13862      
15007    axowc             1641          NO         13367      
15008    uesfr             1642          NO         13367      
15009    yqc               644           NO         14366      
15010    vziv              1149          NO         13862      
15011    niqoheat          3836          NO         11176      
15012    lpi               647           NO         14366      
15013    ai                307           NO         14707      
15014    jxe               649           NO         14366      
15015    wik               650           NO         14366      
15016    ypmfr             1650          NO         13367      
15017    pll               652           NO         14366      
15018    fqggcxu           3083          NO         11936      
15019    zkj               654           NO         14366      
15020    hmo               655           NO         14366      
15021    ksqy              1160          NO         13862      
15022    uqrzbucyir        6111          NO         8912       
15023    xwd               658           NO         14366      
15024    qszeure           3089          NO         11936      
15025    xhhiad            2145          NO         12881      
15026    calxdna           2936          NO         12091      
15027    lqamyvml          4001          NO         11027      
15028    vf                322           NO         14707      
15029    alyaad            2149          NO         12881      
15030    wwhxg             1664          NO         13367      
15031    kghfrskct         4878          NO         10154      
15032    gokmyocx          4006          NO         11027      
15033    msefbuoys         5022          NO         10012      
15034    bxyv              1173          NO         13862      
15035    lzj               670           NO         14366      
15036    gzl               671           NO         14366      
15037    ovwrqghss         5026          NO         10012      
15038    ppjozauubx        6127          NO         8912       
15039    lnzzffkx          4013          NO         11027      
15040    qjyrj             1674          NO         13367      
15041    aw                335           NO         14707      
15042    sznafqouu         5031          NO         10012      
15043    iauhlfi           2953          NO         12091      
15044    ixback            2164          NO         12881      
15045    eusew             1679          NO         13367      
15046    maaj              1018          NO         14029      
15047    dtvinrla          3872          NO         11176      
15048    kqambg            2168          NO         12881      
15049    jcomz             1683          NO         13367      
15050    znangiiuxu        6139          NO         8912       
15051    lkaljvw           3116          NO         11936      
15052    vr                346           NO         14707      
15053    htgnobi           2963          NO         12091      
15054    vhy               689           NO         14366      
15055    vdlqw             1689          NO         13367      
15056    ybzipnr           3121          NO         11936      
15057    untuippivo        6146          NO         8912       
15058    skrkfyrfz         5047          NO         10012      
15059    uv                353           NO         14707      
15060    ylzlgs            2340          NO         12721      
15061    lvkojligv         4908          NO         10154      
15062    clholmccvk        5882          NO         9181       
15063    buz               698           NO         14366      
15064    ty                358           NO         14707      
15065    flgrqsblca        5749          NO         9317       
15066    kxv               701           NO         14366      
15067    pjzaehise         4771          NO         10297      
15068    qvqdaya           2978          NO         12091      
15069    spycy             1703          NO         13367      
15070    wnz               705           NO         14366      
15071    uoursjtweq        6160          NO         8912       
15072    oafyvnnhxd        6027          NO         9046       
15073    mvdd              1045          NO         14029      
15074    vbtlfof           2984          NO         12091      
15075    nodiob            2195          NO         12881      
15076    yloaarjnvp        6031          NO         9046       
15077    ugzttshcm         4924          NO         10154      
15078    aeep              1050          NO         14029      
15079    ryrecesp          3904          NO         11176      
15080    ygfhubgvar        5900          NO         9181       
15081    bggn              1053          NO         14029      
15082    ssizufzbte        6037          NO         9046       
15083    tipgbheqjs        5903          NO         9181       
15084    scmndhot          3909          NO         11176      
15085    shulpiz           3150          NO         11936      
15086    ccsjbqwxta        6041          NO         9046       
15087    vpvlzcxxtd        6176          NO         8912       
15088    ehya              1060          NO         14029      
15089    ogqvivjx          4063          NO         11027      
15090    uvunxsg           3155          NO         11936      
15091    aqykzcrd          3916          NO         11176      
15092    nagdfoqnh         4796          NO         10297      
15093    pnauakdeg         4653          NO         10441      
15094    xucbyy            2374          NO         12721      
15095    drtvuk            2375          NO         12721      
15096    cxksz             1730          NO         13367      
15097    dmmclj            2217          NO         12881      
15098    eicmddktm         4802          NO         10297      
15099    ssjxtqpo          4073          NO         11027      
15100    poswnuex          4074          NO         11027      
15101    zuyfdc            2221          NO         12881      
15102    fhrdpbt           3012          NO         12091      
15103    rmafkdy           3013          NO         12091      
15104    knpbpwx           3169          NO         11936      
15105    tooqbsrldj        5925          NO         9181       
15106    mfbfnlfak         4666          NO         10441      
15107    iidt              1079          NO         14029      
15108    cssmzefnpd        5928          NO         9181       
15109    qqrd              1081          NO         14029      
15110    kkkipaskip        5930          NO         9181       
15111    lrrtwm            2391          NO         12721      
15112    kiaqkohgyg        5932          NO         9181       
15113    jrmj              1085          NO         14029      
15114    ztdl              1086          NO         14029      
15115    eopk              1087          NO         14029      
15116    qnuynokifv        6071          NO         9046       
15117    gtgynxvrdu        6206          NO         8912       
15118    gleu              1090          NO         14029      
15119    xqfgtjk           3029          NO         12091      
15120    tfhs              1092          NO         14029      
15121    tmio              1093          NO         14029      
15122    rildhhtlff        5806          NO         9317       
15123    vbop              1095          NO         14029      
15124    ghspmhgmla        5808          NO         9317       
15125    mbjovb            2245          NO         12881      
15126    tkpzhz            2406          NO         12721      
15127    zxpswuvy          4249          NO         10879      
15128    vkueobvih         4832          NO         10297      
15129    zivhqa            2249          NO         12881      
15130    ysim              1102          NO         14029      
15131    czyadzux          4105          NO         11027      
15132    dxlqoqc           3042          NO         12091      
15133    kcoxa             1603          NO         13531      
15134    mium              1106          NO         14029      
15135    pyoi              1107          NO         14029      
15136    bwieluzrv         5125          NO         10012      
15137    aivp              1109          NO         14029      
15138    tubjl             1608          NO         13531      
15139    ywmkc             1609          NO         13531      
15140    ececmgrk          3815          NO         11326      
15141    grrfdymp          3966          NO         11176      
15142    njarav            2262          NO         12881      
15143    mvft              1115          NO         14029      
15144    kliwd             1614          NO         13531      
15145    exlajsbuj         4849          NO         10297      
15146    lttwfwlz          4120          NO         11027      
15147    scfitpkgui        5967          NO         9181       
15148    pnphbiz           3058          NO         12091      
15149    fmb               614           NO         14536      
15150    houzmx            2430          NO         12721      
15151    emc               616           NO         14536      
15152    sfdks             1622          NO         13531      
15153    jdh               618           NO         14536      
15154    kdh               619           NO         14536      
15155    plmixgepk         4859          NO         10297      
15156    unasgzbx          3981          NO         11176      
15157    wtcrub            2277          NO         12881      
15158    vkbqn             1628          NO         13531      
15159    gijbcd            2118          NO         13042      
15160    tkndr             1630          NO         13531      
15161    osxgnduq          3986          NO         11176      
15162    aekubsoc          3837          NO         11326      
15163    zbhrok            2283          NO         12881      
15164    xufw              1136          NO         14029      
15165    yljbjv            2285          NO         12881      
15166    rxkhm             1636          NO         13531      
15167    huhlvkm           3077          NO         12091      
15168    hzjbt             1638          NO         13531      
15169    efdgwexaxy        6124          NO         9046       
15170    gbp               635           NO         14536      
15171    zbobhhew          3846          NO         11326      
15172    rerofyxrw         5161          NO         10012      
15173    hhwoj             1643          NO         13531      
15174    djm               639           NO         14536      
15175    vynlitj           3085          NO         12091      
15176    juirk             1646          NO         13531      
15177    xvcittmzh         5024          NO         10154      
15178    jbyhqcqfs         4882          NO         10297      
15179    jynessj           3089          NO         12091      
15180    tazw              1152          NO         14029      
15181    rczoqer           3091          NO         12091      
15182    lncbuqt           3092          NO         12091      
15183    mdmlfinn          3858          NO         11326      
15184    bh                306           NO         14879      
15185    gueusjmt          4010          NO         11176      
15186    tkknq             1656          NO         13531      
15187    owhcx             1657          NO         13531      
15188    imn               653           NO         14536      
15189    evprj             1659          NO         13531      
15190    fi                312           NO         14879      
15191    eoo               656           NO         14536      
15192    frm               657           NO         14536      
15193    cl                315           NO         14879      
15194    xnfbzpqjee        5878          NO         9317       
15195    og                317           NO         14879      
15196    briktjdzio        6016          NO         9181       
15197    kyatxhzi          4022          NO         11176      
15198    ddy               663           NO         14536      
15199    ldae              1003          NO         14197      
15200    heblgf            2159          NO         13042      
15201    mstabedma         4616          NO         10586      
15202    ehkpqbgffx        5886          NO         9317       
15203    wg                325           NO         14879      
15204    kybsit            2324          NO         12881      
15205    mpajitwt          4030          NO         11176      
15206    owgqno            2326          NO         12881      
15207    unacstwq          4032          NO         11176      
15208    ffoasnd           2962          NO         12247      
15209    cgscltbky         4913          NO         10297      
15210    jjw               675           NO         14536      
15211    ombpz             1681          NO         13531      
15212    tvjvjjmf          3887          NO         11326      
15213    wshxbu            2333          NO         12881      
15214    ortzivtrw         5203          NO         10012      
15215    ovo               680           NO         14536      
15216    vms               681           NO         14536      
15217    qarur             1687          NO         13531      
15218    hv                340           NO         14879      
15219    iuferfqm          3894          NO         11326      
15220    cuanlqhor         4924          NO         10297      
15221    wkdb              1025          NO         14197      
15222    hyzjft            2342          NO         12881      
15223    xqr               688           NO         14536      
15224    abhampaukp        5908          NO         9317       
15225    ov                347           NO         14879      
15226    eatxdysjw         5073          NO         10154      
15227    kcpjfyeos         4931          NO         10297      
15228    tbhf              1032          NO         14197      
15229    xwp               694           NO         14536      
15230    tbnb              1034          NO         14197      
15231    pcjah             1536          NO         13696      
15232    hkheselu          3907          NO         11326      
15233    lcyasbbfw         4793          NO         10441      
15234    wkrwlqgewz        6189          NO         9046       
15235    apjckh            2194          NO         13042      
15236    gslkfkvj          3911          NO         11326      
15237    ascaoopnd         4797          NO         10441      
15238    ipjyop            2358          NO         12881      
15239    qujwqvcdea        5786          NO         9454       
15240    vpy               705           NO         14536      
15241    jjkqah            2200          NO         13042      
15242    egzlhnrtwb        6062          NO         9181       
15243    bhrpbmwffp        5927          NO         9317       
15244    rsygrgtd          3919          NO         11326      
15245    fzehope           2999          NO         12247      
15246    vpdf              1050          NO         14197      
15247    txgzgszak         4951          NO         10297      
15248    clasdht           3002          NO         12247      
15249    tgame             1554          NO         13696      
15250    hfnh              1054          NO         14197      
15251    gbxneqth          3926          NO         11326      
15252    onncd             1557          NO         13696      
15253    ojyxnwnjnu        6208          NO         9046       
15254    gzipwyomyh        6209          NO         9046       
15255    akxtv             1725          NO         13531      
15256    inwnvzmop         5103          NO         10154      
15257    jckzfzt           3167          NO         12091      
15258    cdug              1062          NO         14197      
15259    yzeuvoo           3169          NO         12091      
15260    axeory            2380          NO         12881      
15261    vutubjg           3015          NO         12247      
15262    ydxjvbag          3786          NO         11477      
15263    padobjjxy         4967          NO         10297      
15264    xnfrgsoit         4968          NO         10297      
15265    vtrqyj            2385          NO         12881      
15266    klphhab           2863          NO         12404      
15267    kbbnk             1572          NO         13696      
15268    dwrb              1072          NO         14197      
15269    efapj             1574          NO         13696      
15270    dgintb            2229          NO         13042      
15271    nqmg              1075          NO         14197      
15272    zqief             1577          NO         13696      
15273    fvvjvyyy          4247          NO         11027      
15274    wqaao             1579          NO         13696      
15275    mxceph            2234          NO         13042      
15276    zkwrbieft         4836          NO         10441      
15277    kbnp              1081          NO         14197      
15278    kbdmvopqo         4982          NO         10297      
15279    sybl              1083          NO         14197      
15280    kkourv            2400          NO         12881      
15281    weiapsnr          3956          NO         11326      
15282    lxrc              1086          NO         14197      
15283    looj              1087          NO         14197      
15284    emkp              1088          NO         14197      
15285    kgfaqp            2244          NO         13042      
15286    mhlsb             1591          NO         13696      
15287    kqggtzvs          4112          NO         11176      
15288    uhakkuvk          3963          NO         11326      
15289    vckrxqfld         4849          NO         10441      
15290    chnuemzofi        5974          NO         9317       
15291    pliq              1095          NO         14197      
15292    lgavbfxoy         4996          NO         10297      
15293    locrg             1598          NO         13696      
15294    tjhxqdfcf         4709          NO         10586      
15295    wawsbwcc          3819          NO         11477      
15296    szgl              1100          NO         14197      
15297    fswg              1101          NO         14197      
15298    jmtmc             1603          NO         13696      
15299    rfsn              1103          NO         14197      
15300    gfwn              1104          NO         14197      
15301    gxgzccv           3055          NO         12247      
15302    uyxpy             1772          NO         13531      
15303    dfnjn             1608          NO         13696      
15304    cxcnau            2263          NO         13042      
15305    rlyh              1109          NO         14197      
15306    mvwrvnknyd        6126          NO         9181       
15307    qolq              1111          NO         14197      
15308    iae               602           NO         14707      
15309    guwwsr            2429          NO         12881      
15310    syfmxovv          4135          NO         11176      
15311    ezydoud           3065          NO         12247      
15312    byht              1116          NO         14197      
15313    mynm              1117          NO         14197      
15314    tzdydqlgl         4874          NO         10441      
15315    gbsbkei           2912          NO         12404      
15316    wemqjrl           3070          NO         12247      
15317    cxtfnztzo         5164          NO         10154      
15318    rfb               612           NO         14707      
15319    wgzl              1123          NO         14197      
15320    idg               614           NO         14707      
15321    ofswb             1626          NO         13696      
15322    rawnbaj           2919          NO         12404      
15323    cpb               617           NO         14707      
15324    vaf               618           NO         14707      
15325    afj               619           NO         14707      
15326    jdaov             1631          NO         13696      
15327    qutm              1131          NO         14197      
15328    mvtnd             1633          NO         13696      
15329    xtop              1133          NO         14197      
15330    googew            2289          NO         13042      
15331    xmzbl             1636          NO         13696      
15332    kznugiessj        6016          NO         9317       
15333    jpc               627           NO         14707      
15334    xgdpyofrqg        6018          NO         9317       
15335    qrpjggfjj         4750          NO         10586      
15336    cwwrty            2456          NO         12881      
15337    nyor              1141          NO         14197      
15338    yzqqzgkn          4013          NO         11326      
15339    ylteo             1644          NO         13696      
15340    wdi               634           NO         14707      
15341    mhj               635           NO         14707      
15342    yuiw              1146          NO         14197      
15343    wgh               637           NO         14707      
15344    cjm               638           NO         14707      
15345    jya               639           NO         14707      
15346    pbckchluv         4906          NO         10441      
15347    xsmnk             1652          NO         13696      
15348    kssazqirdc        5895          NO         9454       
15349    eeebb             1488          NO         13862      
15350    ecs               644           NO         14707      
15351    iqqxuddi          3875          NO         11477      
15352    grhzeix           3106          NO         12247      
15353    lyc               647           NO         14707      
15354    jxhrm             1659          NO         13696      
15355    kgxobzn           3109          NO         12247      
15356    kfq               650           NO         14707      
15357    dsqkqm            2316          NO         13042      
15358    xwtivxut          4183          NO         11176      
15359    dh                308           NO         15052      
15360    fckofa            2157          NO         13204      
15361    jf                310           NO         15052      
15362    lojjfhiud         4777          NO         10586      
15363    tyqdlfxwb         4923          NO         10441      
15364    ibcnqvjtdg        5911          NO         9454       
15365    hauceaovg         4780          NO         10586      
